gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000002203,3,1728418393571759600,0.032256,0.033024,0.477184,21.927424,99.250944,122.5152,335.338496,358.01728
0000003501,3,1728418398895952600,0.049408,0.050944,0.640256,18.550784,93.352704,114.519808,334.159872,356.94976
0000004100,3,1728418400055019800,0.10496,0.105728,0.726528,18.501632,97.508608,118.722304,338.120192,361.890048
0000002902,3,1728418400358455000,0.02816,0.028416,2.120704,22.50112,97.9904,119.332096,343.444736,365.49248
0000001704,3,1728418400997636600,0.040192,0.041472,0.80896,18.236928,86.930432,107.643648,327.75168,351.89888
0000000506,3,1728418401342508000,0.048896,0.04992,0.86656,17.658624,77.346048,98.134272,317.459456,340.998912
0000002303,3,1728418401539811000,0.036096,0.03712,0.600832,16.414208,86.190592,107.617024,328.728064,351.666688
0000001105,3,1728418401657501200,0.041984,0.043264,0.472576,17.968896,81.969664,103.235584,322.616832,345.559808
0000004200,3,1728418407912831500,0.09088,0.091392,0.696064,19.53152,107.784448,133.430016,349.3568,373.28768
0000003601,3,1728418408300126700,0.046848,0.047616,0.777728,16.787456,102.98496,124.378368,344.556288,367.670272
0000003002,3,1728418408342622200,0.027136,0.027648,0.558592,24.46592,95.533568,116.914944,333.817088,355.640064
0000000606,3,1728418409714761200,0.039168,0.040192,0.603648,18.800384,98.334976,119.596288,338.980608,361.87136
0000002403,3,1728418409724936700,0.04352,0.044288,1.633024,18.28992,100.049664,121.278464,344.918272,367.68128
0000001804,3,1728418410168961300,0.050944,0.052736,0.561664,16.986112,85.40544,106.607104,323.67488,346.629632
0000001205,3,1728418410860924000,0.038912,0.039936,0.507392,19.366912,83.904256,105.116416,327.41376,349.820928
0000000007,3,1728418410961670000,0.035584,0.036352,0.489728,16.005376,78.226432,99.23968,312.186624,335.47392
0000004300,3,1728418416145024500,0.110848,0.11136,0.515328,18.03136,97.908224,119.021056,340.027904,364.135424
0000003102,3,1728418416582434300,0.050688,0.051712,0.603392,16.917504,86.60992,108.046592,327.436544,350.491648
0000003701,3,1728418417364169500,0.051968,0.052992,0.696832,19.259648,91.689984,112.876288,332.114688,355.864064
